-4.23803 -3.38137 0.00385648 0.00385763
-3.23803 -3.38137 0.00381867 0.00381866
-2.23803 -3.38137 0.00374305 0.00374305
-1.23803 -3.38137 0.00381867 0.00381867
-0.238031 -3.38137 0.0039321 0.00393209
0.761969 -3.38137 0.00381867 0.00381867
1.76197 -3.38137 0.00374305 0.00374304
2.76197 -3.38137 0.00385648 0.00385647
3.76197 -3.38137 0.00362963 0.00362953
-3.25276 -2.38137 0.00381867 0.00381867
-2.25276 -2.38137 0.00465046 0.00465045
-1.25276 -2.38137 0.00979243 0.00979241
-0.252763 -2.38137 0.015804 0.015804
0.747237 -2.38137 0.0122878 0.0122878
1.74724 -2.38137 0.00552006 0.00552005
2.74724 -2.38137 0.0039321 0.00393209
3.74724 -2.38137 0.00374305 0.00374307
-3.26749 -1.38137 0.00423456 0.00423454
-2.26749 -1.38137 0.0109645 0.0109645
-1.26749 -1.38137 0.0339521 0.0339521
-0.267488 -1.38137 0.0513819 0.0513818
0.732512 -1.38137 0.0458618 0.0458617
1.73251 -1.38137 0.0187909 0.0187908
2.73251 -1.38137 0.00499074 0.0049907
3.73251 -1.38137 0.00362963 0.00362962
-3.2822 -0.381371 0.00453703 0.00453702
-2.2822 -0.381371 0.0179969 0.0179969
-1.2822 -0.381371 0.0539529 0.0539528
-0.282201 -0.381371 0.0713449 0.0713447
0.717799 -0.381371 0.0680177 0.0680175
1.7178 -0.381371 0.0372037 0.0372036
2.7178 -0.381371 0.00756172 0.0075617
3.7178 -0.381371 0.00359182 0.00359181
-3.2969 0.618629 0.00465046 0.00465045
-2.2969 0.618629 0.0150478 0.0150478
-1.2969 0.618629 0.0505879 0.0505878
-0.296899 0.618629 0.070324 0.0703238
0.703101 0.618629 0.0644259 0.0644257
1.7031 0.618629 0.0353132 0.0353132
2.7031 0.618629 0.00786419 0.00786419
3.7031 0.618629 0.00359182 0.00359182
-3.31159 1.61863 0.0039321 0.0039321
-2.31159 1.61863 0.0065787 0.00657866
-1.31159 1.61863 0.0234791 0.0234791
-0.311586 1.61863 0.0410223 0.0410222
0.688414 1.61863 0.0372037 0.0372035
1.68841 1.61863 0.0176566 0.0176566
2.68841 1.61863 0.00514197 0.00514196
3.68841 1.61863 0.00400771 0.0040077
-3.32626 2.61863 0.00362963 0.00362962
-2.32626 2.61863 0.0039699 0.00396989
-1.32626 2.61863 0.00620061 0.00620062
-0.326261 2.61863 0.0101327 0.0101327
0.673739 2.61863 0.00937654 0.00937652
1.67374 2.61863 0.00548225 0.00548224
2.67374 2.61863 0.00412114 0.00412113
3.67374 2.61863 0.00366744 0.00366744
-3.34092 3.61863 0.00400771 0.00400771
-2.34092 3.61863 0.00381867 0.00381866
-1.34092 3.61863 0.00374305 0.00374304
-0.340925 3.61863 0.00415895 0.00415894
0.659075 3.61863 0.00381867 0.00381867
1.65908 3.61863 0.00378086 0.00378085
2.65908 3.61863 0.00378086 0.00378085
3.65908 3.61863 0.00370524 0.00370523
-3.40544 -3.79326 0.00365031 0.00365038
-2.40544 -3.79326 0.00365031 0.00365028
-1.40544 -3.79326 0.00350282 0.00350283
-0.405439 -3.79326 0.00387154 0.00387155
0.594561 -3.79326 0.00361344 0.00361343
1.59456 -3.79326 0.00357656 0.00357657
2.59456 -3.79326 0.00357656 0.00357658
3.59456 -3.79326 0.00372405 0.00372405
-3.42003 -2.79326 0.00368718 0.00368844
-2.42003 -2.79326 0.00390841 0.00390841
-1.42003 -2.79326 0.00490395 0.00490395
-0.42003 -2.79326 0.00711626 0.00711625
0.57997 -2.79326 0.00648944 0.00648944
1.57997 -2.79326 0.00435087 0.00435087
2.57997 -2.79326 0.00353969 0.00353969
3.57997 -2.79326 0.00357656 0.00357656
-3.43461 -1.79326 0.00376092 0.00376094
-2.43461 -1.79326 0.00571513 0.00571512
-1.43461 -1.79326 0.0181778 0.0181778
-0.434606 -1.79326 0.033369 0.0333689
0.565394 -1.79326 0.0317835 0.0317835
1.56539 -1.79326 0.014085 0.014085
2.56539 -1.79326 0.00424026 0.00424026
3.56539 -1.79326 0.00357656 0.00357656
-3.44917 -0.793263 0.00438774 0.00438774
-2.44917 -0.793263 0.0112828 0.0112828
-1.44917 -0.793263 0.040264 0.040264
-0.44917 -0.793263 0.0634932 0.0634931
0.55083 -0.793263 0.0637882 0.0637881
1.55083 -0.793263 0.0380148 0.0380148
2.55083 -0.793263 0.00848051 0.00848049
3.55083 -0.793263 0.00346595 0.00346594
-3.46372 0.206737 0.00394528 0.00394528
-2.46372 0.206737 0.0124258 0.0124258
-1.46372 0.206737 0.0468272 0.0468272
-0.463723 0.206737 0.0699827 0.0699826
0.536277 0.206737 0.069319 0.0693189
1.53628 0.206737 0.0456473 0.0456473
2.53628 0.206737 0.0116146 0.0116146
3.53628 0.206737 0.00412964 0.00412963
-3.47827 1.20674 0.00368718 0.00368716
-2.47827 1.20674 0.00719 0.00718999
-1.47827 1.20674 0.0288337 0.0288338
-0.478265 1.20674 0.0541278 0.0541277
0.521735 1.20674 0.0534641 0.0534641
1.52173 1.20674 0.0305667 0.0305667
2.52173 1.20674 0.00818554 0.00818554
3.52173 1.20674 0.00350282 0.00350282
-3.4928 2.20674 0.00342908 0.00342907
-2.4928 2.20674 0.00387154 0.00387154
-1.4928 2.20674 0.0081118 0.00811178
-0.492795 2.20674 0.0177353 0.0177353
0.507205 2.20674 0.0192102 0.0192102
1.5072 2.20674 0.0103241 0.0103241
2.5072 2.20674 0.00446149 0.00446148
3.5072 2.20674 0.00372405 0.00372405
-3.50731 3.20674 0.0037978 0.00379788
-2.50731 3.20674 0.00372405 0.00372405
-1.50731 3.20674 0.00383467 0.00383467
