5.38759746e+02 0.00059765
5.39760013e+02 0.00126230
5.40760279e+02 0.00192718
5.41760546e+02 0.00361911
5.42760813e+02 0.00538488
5.43761080e+02 0.00715113
5.44761347e+02 0.01210274
5.45761614e+02 0.01724111
5.46761881e+02 0.02240261
5.47762148e+02 0.03408634
5.48762415e+02 0.04577306
5.49762682e+02 0.05746271
5.50762949e+02 0.07542661
5.51763216e+02 0.09370183
5.52763483e+02 0.11201466
5.53763751e+02 0.13279136
5.54764018e+02 0.15357283
5.55764285e+02 0.17435881
5.56764552e+02 0.19380878
5.57764819e+02 0.21321153
5.58765087e+02 0.23256508
5.59765354e+02 0.24968404
5.60765621e+02 0.26680660
5.61765888e+02 0.28393241
5.62766156e+02 0.29939772
5.63766423e+02 0.31481969
5.64766691e+02 0.33016986
5.65766958e+02 0.34335179
5.66767225e+02 0.35653553
5.67767493e+02 0.36972175
5.68767760e+02 0.37869723
5.69768028e+02 0.38760271
5.70768295e+02 0.39633403
5.71768563e+02 0.40120948
5.72768830e+02 0.40608524
5.73769098e+02 0.41096090
5.74769365e+02 0.41513083
5.75769633e+02 0.41929578
5.76769901e+02 0.42345164
5.77770168e+02 0.42681698
5.78770436e+02 0.43018179
5.79770703e+02 0.43354333
5.80770971e+02 0.43597238
5.81771239e+02 0.43851592
5.82771507e+02 0.44106153
5.83771774e+02 0.44360963
5.84772042e+02 0.44616033
5.85772310e+02 0.44870780
5.86772578e+02 0.45021047
5.87772845e+02 0.45171358
5.88773113e+02 0.45321817
5.89773381e+02 0.45472324
5.90773649e+02 0.45622874
5.91773917e+02 0.45773525
5.92774185e+02 0.45924596
5.93774453e+02 0.46075762
5.94774721e+02 0.46226967
5.95774989e+02 0.46378259
5.96775256e+02 0.46529598
5.97775524e+02 0.46678581
5.98775792e+02 0.46779572
5.99776060e+02 0.46880578
6.00776328e+02 0.46996976
6.01776597e+02 0.47123303
6.02776865e+02 0.47249656
6.03777133e+02 0.47376088
6.04777401e+02 0.47502601
6.05777669e+02 0.47629136
6.06777937e+02 0.47755749
6.07778205e+02 0.47873180
6.08778473e+02 0.47900633
6.09778741e+02 0.47927920
6.10779010e+02 0.47944061
6.11779278e+02 0.47953060
6.12779546e+02 0.47961878
6.13779814e+02 0.47970566
6.14780083e+02 0.47979067
6.15780351e+02 0.47987438
6.16780619e+02 0.47995620
6.17780887e+02 0.48021385
6.18781156e+02 0.48185602
6.19781424e+02 0.48349930
6.20781692e+02 0.48503003
6.21781961e+02 0.48648886
6.22782229e+02 0.48794729
6.23782497e+02 0.48940543
6.24782766e+02 0.49086380
6.25783034e+02 0.49232180
6.26783303e+02 0.49377941
6.27783571e+02 0.49514085
6.28783840e+02 0.49581646
6.29784108e+02 0.49649107
6.30784377e+02 0.49712689
6.31784645e+02 0.49773710
6.32784914e+02 0.49834674
6.33785182e+02 0.49895471
6.34785451e+02 0.49956217
6.35785719e+02 0.50016850
6.36785988e+02 0.50077423
6.37786256e+02 0.50127536
6.38786525e+02 0.50116025
6.39786794e+02 0.50104372
6.40787062e+02 0.50092710
6.41787331e+02 0.50080899
6.42787599e+02 0.50068946
6.43787868e+02 0.50056893
6.44788137e+02 0.50044700
6.45788405e+02 0.50032358
6.46788674e+02 0.50019870
6.47788943e+02 0.50013552
6.48789212e+02 0.50041621
6.49789480e+02 0.50069559
6.50789749e+02 0.50088213
6.51790018e+02 0.50100835
6.52790287e+02 0.50113277
6.53790555e+02 0.50116325
6.54790824e+02 0.50071587
6.55791093e+02 0.50026790
6.56791362e+02 0.49981872
6.57791631e+02 0.49936835
6.58791899e+02 0.49891732
6.59792168e+02 0.49800257
6.60792437e+02 0.49488218
6.61792706e+02 0.49176128
6.62792975e+02 0.48815612
6.63793244e+02 0.48118629
6.64793513e+02 0.47421830
6.65793782e+02 0.46593370
6.66794051e+02 0.45178530
6.67794320e+02 0.43764005
6.68794589e+02 0.42232670
6.69794858e+02 0.39950956
6.70795127e+02 0.37669896
6.71795396e+02 0.35228033
6.72795665e+02 0.32209629
6.73795934e+02 0.29192181
6.74796203e+02 0.26148407
6.75796472e+02 0.22942583
6.76796741e+02 0.19737692
6.77797010e+02 0.16878294
6.78797279e+02 0.14515279
6.79797548e+02 0.12153107
6.80797817e+02 0.09920209
6.81798086e+02 0.08397009
6.82798355e+02 0.06823037
6.83798624e+02 0.05384859
6.84798894e+02 0.04483497
6.85799163e+02 0.03603528
6.86799432e+02 0.02822434
6.87799701e+02 0.02477664
6.88799970e+02 0.02169015
6.89800240e+02 0.01875942
6.90800509e+02 0.01578056
6.91800778e+02 0.01275367
6.92801047e+02 0.01004245
6.93801316e+02 0.00914283
6.94801586e+02 0.00822855
6.95801855e+02 0.00729964
6.96802124e+02 0.00635610
6.97802393e+02 0.00539796
6.98802663e+02 0.00445910
6.99802932e+02 0.00367761
7.00803201e+02 0.00289486
7.01803471e+02 0.00211171
7.02803740e+02 0.00132886
7.03804009e+02 0.00054628
