8.10222727e+02 0.0000
8.11222997e+02 0.0000
8.12223268e+02 0.0000
8.13223538e+02 0.0000
8.14223808e+02 0.0000
8.15224078e+02 0.0001
8.16224348e+02 0.0001
8.17224619e+02 0.0001
8.18224889e+02 0.0001
8.19225159e+02 0.0002
8.20225429e+02 0.0002
8.21225700e+02 0.0003
8.22225970e+02 0.0003
8.23226240e+02 0.0003
8.24226510e+02 0.0005
8.25226781e+02 0.0006
8.26227051e+02 0.0008
8.27227321e+02 0.0009
8.28227591e+02 0.0010
8.29227862e+02 0.0013
8.30228132e+02 0.0016
8.31228402e+02 0.0019
8.32228673e+02 0.0021
8.33228943e+02 0.0025
8.34229213e+02 0.0030
8.35229484e+02 0.0036
8.36229754e+02 0.0043
8.37230024e+02 0.0053
8.38230295e+02 0.0066
8.39230565e+02 0.0083
8.40230835e+02 0.0108
8.41231106e+02 0.0143
8.42231376e+02 0.0189
8.43231646e+02 0.0250
8.44231917e+02 0.0333
8.45232187e+02 0.0444
8.46232458e+02 0.0582
8.47232728e+02 0.0750
8.48232998e+02 0.0961
8.49233269e+02 0.1210
8.50233539e+02 0.1503
8.51233810e+02 0.1828
8.52234080e+02 0.2188
8.53234350e+02 0.2577
8.54234621e+02 0.2964
8.55234891e+02 0.3347
8.56235162e+02 0.3708
8.57235432e+02 0.4023
8.58235703e+02 0.4278
8.59235973e+02 0.4471
8.60236244e+02 0.4619
8.61236514e+02 0.4698
8.62236784e+02 0.4750
8.63237055e+02 0.4770
8.64237325e+02 0.4783
8.65237596e+02 0.4788
8.66237866e+02 0.4793
8.67238137e+02 0.4797
8.68238407e+02 0.4803
8.69238678e+02 0.4806
8.70238948e+02 0.4812
8.71239219e+02 0.4814
8.72239489e+02 0.4814
8.73239760e+02 0.4813
8.74240030e+02 0.4814
8.75240301e+02 0.4814
8.76240572e+02 0.4814
8.77240842e+02 0.4818
8.78241113e+02 0.4816
8.79241383e+02 0.4821
8.80241654e+02 0.4819
8.81241924e+02 0.4811
8.82242195e+02 0.4806
8.83242465e+02 0.4804
8.84242736e+02 0.4796
8.85243007e+02 0.4790
8.86243277e+02 0.4781
8.87243548e+02 0.4779
8.88243818e+02 0.4773
8.89244089e+02 0.4771
8.90244360e+02 0.4759
8.91244630e+02 0.4757
8.92244901e+02 0.4745
8.93245171e+02 0.4724
8.94245442e+02 0.4710
8.95245713e+02 0.4683
8.96245983e+02 0.4610
8.97246254e+02 0.4511
8.98246525e+02 0.4547
8.99246795e+02 0.4300
9.00247066e+02 0.4541
9.01247337e+02 0.4468
9.02247607e+02 0.4508
9.03247878e+02 0.4461
9.04248149e+02 0.4654
9.05248419e+02 0.4627
9.06248690e+02 0.4575
9.07248961e+02 0.4433
9.08249231e+02 0.4443
9.09249502e+02 0.4465
9.10249773e+02 0.4424
9.11250043e+02 0.4488
9.12250314e+02 0.4449
9.13250585e+02 0.4419
9.14250856e+02 0.4368
9.15251126e+02 0.4476
9.16251397e+02 0.4306
9.17251668e+02 0.4470
9.18251938e+02 0.4289
9.19252209e+02 0.4403
9.20252480e+02 0.4365
9.21252751e+02 0.4362
9.22253021e+02 0.4242
9.23253292e+02 0.4203
9.24253563e+02 0.4068
9.25253834e+02 0.3912
9.26254104e+02 0.3774
9.27254375e+02 0.3613
9.28254646e+02 0.3263
9.29254917e+02 0.2988
9.30255188e+02 0.2574
9.31255458e+02 0.2193
9.32255729e+02 0.1756
9.33256000e+02 0.1448
9.34256271e+02 0.1104
9.35256542e+02 0.0892
9.36256812e+02 0.0651
9.37257083e+02 0.0544
9.38257354e+02 0.0440
9.39257625e+02 0.0387
9.40257896e+02 0.0317
9.41258166e+02 0.0237
9.42258437e+02 0.0186
9.43258708e+02 0.0127
9.44258979e+02 0.0100
9.45259250e+02 0.0085
9.46259521e+02 0.0056
9.47259791e+02 0.0049
9.48260062e+02 0.0033
9.49260333e+02 0.0030
9.50260604e+02 0.0016
9.51260875e+02 0.0017
9.52261146e+02 0.0011
9.53261417e+02 0.0008
9.54261688e+02 0.0006
9.55261958e+02 0.0005
9.56262229e+02 0.0003
9.57262500e+02 0.0001
9.58262771e+02 0.0002
9.59263042e+02 0.0001
9.60263313e+02 0.0000
9.61263584e+02 0.0000
9.62263855e+02 0.0000
9.63264126e+02 0.0000
9.64264396e+02 0.0000
9.65264667e+02 0.0000
9.66264938e+02 0.0000
9.67265209e+02 0.0000
9.68265480e+02 0.0000
9.69265751e+02 0.0000
9.70266022e+02 0.0000
